Date,Open,High,Low,Close,Adj Close,Volume
2014-10-27,54.980000,55.590000,53.959999,54.110001,49.505772,151100
2014-10-28,55.750000,58.580002,55.470001,56.650002,51.829647,545500
2014-10-29,56.660000,57.369999,55.380001,56.090000,51.317291,341900
2014-10-30,56.250000,57.830002,56.250000,57.410000,52.524986,297600
2014-10-31,57.919998,59.400002,57.419998,59.130001,54.098629,175200
2014-11-03,59.130001,60.540001,59.130001,60.110001,54.995235,313800
2014-11-04,60.090000,60.619999,59.650002,60.080002,54.967777,593400
2014-11-05,60.529999,60.860001,59.570000,59.570000,54.501183,334300
2014-11-06,59.720001,60.549999,59.090000,60.250000,55.123322,834000
2014-11-07,60.230000,61.660000,59.860001,61.180000,55.974190,186500
2014-11-10,60.599998,60.869999,59.340000,60.580002,55.425243,237900
2014-11-11,60.270000,60.509998,59.770000,60.380001,55.242260,132100
2014-11-12,60.070000,61.259998,59.590000,60.400002,55.260571,184000
2014-11-13,60.689999,60.689999,59.400002,59.540001,54.473736,138700
2014-11-14,59.360001,59.380001,58.509998,58.770000,53.769253,159400
2014-11-17,58.660000,59.189999,57.709999,57.779999,52.863499,270400
2014-11-18,57.709999,58.060001,56.520000,56.840000,52.003479,268700
2014-11-19,56.900002,57.180000,56.020000,56.540001,51.729008,124200
2014-11-20,56.369999,57.650002,56.240002,57.320000,52.442646,157500
2014-11-21,58.070000,58.590000,58.000000,58.250000,53.293507,246800
2014-11-24,58.310001,58.400002,57.779999,58.009998,53.073925,234500
2014-11-25,58.060001,58.570000,58.060001,58.299999,53.339252,251400
2014-11-26,58.320000,58.320000,57.439999,57.959999,53.028172,196400
2014-11-27,57.900002,58.849998,57.900002,58.830002,53.824150,85500
2014-11-28,59.200001,59.389999,58.700001,59.380001,54.327362,303900
2014-12-01,59.259998,59.419998,58.970001,59.060001,54.034588,158100
2014-12-02,59.200001,60.070000,59.000000,59.750000,54.665871,166500
2014-12-03,59.930000,61.580002,59.740002,61.480000,56.248661,166000
2014-12-04,61.490002,61.860001,60.970001,61.119999,55.919308,95400
2014-12-05,61.189999,64.540001,61.169998,63.500000,58.096775,261700
2014-12-08,63.430000,63.430000,62.349998,62.900002,57.547832,187300
2014-12-09,62.439999,63.070000,61.900002,62.849998,57.502079,100800
2014-12-10,62.169998,62.709999,60.410000,60.700001,55.535042,135700
2014-12-11,61.029999,61.820000,60.130001,61.349998,56.129726,147200
2014-12-12,60.799999,63.049999,60.799999,62.950001,57.593578,162900
2014-12-15,62.759998,63.639999,62.400002,62.849998,57.502079,221600
2014-12-16,62.709999,63.009998,61.790001,61.790001,56.532284,310900
2014-12-17,62.049999,62.049999,61.009998,61.939999,56.669518,195000
2014-12-18,62.910000,63.849998,61.389999,61.759998,56.568760,216800
2014-12-19,61.650002,63.320000,61.610001,62.529999,57.274048,245400
2014-12-22,62.500000,62.500000,61.500000,62.090000,56.871029,76000
2014-12-23,62.500000,64.459999,62.009998,64.230003,58.831150,124900
2014-12-24,64.550003,64.910004,64.309998,64.879997,59.426514,40200
2014-12-29,64.949997,66.000000,64.699997,65.620003,60.104309,120400
2014-12-30,65.639999,66.150002,65.059998,65.839996,60.305809,107900
2014-12-31,65.989998,66.800003,65.680000,66.470001,60.882854,128000
2015-01-02,67.019997,68.250000,65.989998,67.989998,62.275112,167200
2015-01-05,67.500000,67.699997,65.279999,66.220001,60.653873,275600
2015-01-06,65.820000,66.610001,64.150002,65.029999,59.563911,235900
2015-01-07,65.050003,66.059998,63.570000,64.370003,58.959373,178300
2015-01-08,64.779999,66.550003,64.779999,66.029999,60.479855,308900
2015-01-09,66.150002,66.220001,65.309998,66.000000,60.452362,260500
2015-01-12,66.410004,66.610001,64.980003,64.989998,59.527271,132700
2015-01-13,65.470001,65.500000,63.430000,64.529999,59.105938,170300
2015-01-14,63.849998,65.309998,63.299999,64.879997,59.426514,152700
2015-01-15,65.019997,65.050003,62.330002,62.500000,57.246567,104700
2015-01-16,62.209999,62.790001,60.320000,60.830002,55.716942,388500
2015-01-19,60.830002,60.830002,59.820000,59.930000,54.892593,186800
2015-01-20,60.250000,60.250000,58.299999,58.709999,53.775124,451800
2015-01-21,58.709999,63.910000,58.709999,63.910000,58.538048,541100
2015-01-22,64.820000,67.919998,64.480003,67.300003,61.643093,425100
2015-01-23,67.500000,67.940002,65.980003,67.540001,61.862953,284100
2015-01-26,67.540001,69.339996,67.529999,68.669998,62.897980,270500
2015-01-27,68.019997,69.510002,66.610001,69.040001,63.236832,244400
2015-01-28,69.589996,70.820000,68.669998,69.690002,63.832237,325300
2015-01-29,69.849998,72.010002,69.800003,71.680000,65.654968,360700
2015-01-30,71.410004,74.129997,71.199997,72.980003,66.845680,348600
2015-02-02,73.139999,74.000000,70.150002,71.570000,65.554199,340200
2015-02-03,72.589996,72.589996,67.930000,69.250000,63.429199,440800
2015-02-04,69.940002,72.760002,69.620003,72.410004,66.323586,246000
2015-02-05,72.019997,72.389999,69.440002,70.480003,64.555809,413900
2015-02-06,71.000000,72.370003,69.970001,70.389999,64.473366,243400
2015-02-09,71.000000,71.000000,69.730003,70.199997,64.299332,144300
2015-02-10,70.430000,72.769997,70.070000,72.510002,66.415184,237700
2015-02-11,72.699997,75.580002,72.629997,75.190002,68.869904,354300
2015-02-12,75.849998,78.550003,75.849998,78.449997,71.855888,592100
2015-02-13,77.400002,77.989998,76.339996,76.910004,70.445328,237800
2015-02-17,76.580002,76.849998,73.540001,74.570000,68.302032,316600
2015-02-18,74.570000,74.570000,73.080002,74.000000,67.779938,778200
2015-02-19,74.199997,75.379997,72.720001,73.260002,67.102142,355300
2015-02-20,71.970001,74.279999,69.500000,73.989998,67.770775,527200
2015-02-23,73.209999,73.209999,70.000000,72.220001,66.149582,550500
2015-02-24,71.610001,75.540001,71.610001,73.300003,67.138779,491300
2015-02-25,73.430000,74.419998,71.559998,72.349998,66.268631,303000
2015-02-26,72.360001,73.269997,69.000000,69.000000,63.200207,577500
2015-02-27,69.699997,69.699997,67.120003,68.059998,62.339214,4029900
2015-03-02,68.669998,69.000000,66.139999,68.660004,62.888786,387000
2015-03-03,68.709999,68.720001,66.000000,66.080002,60.525650,317500
2015-03-04,65.599998,66.510002,64.279999,65.650002,60.131805,399000
2015-03-05,65.839996,67.930000,65.709999,67.349998,61.688908,227700
2015-03-06,67.400002,68.830002,65.389999,65.790001,60.260029,335400
2015-03-09,65.279999,66.949997,64.500000,66.360001,60.782101,296400
2015-03-10,65.980003,65.989998,63.090000,63.459999,58.125874,346000
2015-03-11,63.430000,64.830002,63.419998,63.919998,58.547211,240100
2015-03-12,64.360001,65.669998,63.660000,63.840000,58.473934,221500
2015-03-13,63.560001,63.939999,61.369999,62.160000,56.935139,193200
2015-03-16,61.520000,63.689999,61.279999,62.380001,57.136639,159200
2015-03-17,61.880001,63.799999,60.520000,63.570000,58.226627,224400
2015-03-18,63.630001,64.250000,61.779999,62.730000,57.520569,188300
2015-03-19,62.750000,63.320000,62.049999,63.169998,57.924026,139500
2015-03-20,63.959999,64.000000,61.310001,61.970001,56.823681,199500
2015-03-23,62.500000,62.840000,61.200001,62.580002,57.383041,202300
2015-03-24,62.639999,64.910004,61.849998,64.809998,59.427845,383700
2015-03-25,65.800003,67.360001,64.750000,65.160004,59.748775,425800
2015-03-26,64.339996,65.470001,63.040001,65.309998,59.886311,226800
2015-03-27,65.500000,67.220001,65.500000,67.089996,61.518478,257700
2015-03-30,67.400002,67.830002,65.769997,66.500000,60.977509,370700
2015-03-31,66.349998,66.349998,63.950001,64.800003,59.418659,414100
2015-04-01,64.500000,64.500000,63.180000,63.779999,58.483368,251400
2015-04-02,63.779999,63.779999,62.029999,62.160000,56.997902,304100
2015-04-06,62.040001,62.099998,60.840000,61.930000,56.787014,187400
2015-04-07,61.750000,61.930000,59.790001,60.490002,55.466602,313900
2015-04-08,60.340000,61.439999,60.150002,61.150002,56.071777,247100
2015-04-09,60.990002,61.369999,60.250000,61.110001,56.035107,172300
2015-04-10,61.270000,62.150002,60.849998,61.560001,56.447731,212000
2015-04-13,62.340000,64.820000,62.340000,63.619999,58.336666,428100
2015-04-14,63.650002,64.589996,62.959999,63.439999,58.171604,431200
2015-04-15,63.700001,64.559998,63.320000,63.759998,58.465034,425400
2015-04-16,63.410000,63.939999,61.740002,62.240002,57.071266,421600
2015-04-17,62.250000,62.259998,60.000000,60.810001,55.760017,261000
2015-04-20,61.040001,61.270000,60.000000,60.119999,55.127323,144700
2015-04-21,60.700001,60.869999,59.220001,59.730000,54.769707,367100
2015-04-22,59.630001,60.509998,59.619999,60.040001,55.053963,389400
2015-04-23,60.330002,61.150002,60.000000,60.580002,55.549118,185100
2015-04-24,64.169998,65.870003,63.290001,64.650002,59.281116,720200
2015-04-27,64.500000,64.650002,63.279999,63.770000,58.474205,226400
2015-04-28,63.770000,63.770000,62.009998,62.779999,57.566414,244200
2015-04-29,62.400002,63.000000,61.389999,62.689999,57.483894,282000
2015-04-30,62.330002,62.959999,61.450001,62.080002,56.924557,183300
2015-05-01,62.060001,63.279999,61.009998,63.250000,57.997391,230400
2015-05-04,63.389999,64.250000,63.000000,63.950001,58.639248,197100
2015-05-05,63.610001,65.000000,63.080002,63.720001,58.428364,313700
2015-05-06,63.919998,64.389999,63.279999,64.050003,58.730946,166800
2015-05-07,64.250000,64.300003,62.970001,63.900002,58.593399,123300
2015-05-08,64.120003,64.150002,63.139999,64.029999,58.712608,145800
2015-05-11,64.139999,65.300003,64.139999,65.220001,59.803799,319600
2015-05-12,64.779999,65.389999,64.190002,64.639999,59.271965,148300
2015-05-13,64.470001,65.000000,63.880001,64.769997,59.391159,100400
2015-05-14,65.000000,65.980003,64.559998,65.639999,60.188896,187700
2015-05-15,65.750000,66.410004,65.470001,66.000000,60.519012,108900
2015-05-19,67.000000,68.690002,66.639999,68.320000,62.646351,508900
2015-05-20,68.500000,69.550003,68.059998,69.400002,63.636677,214600
2015-05-21,69.400002,70.150002,68.489998,69.559998,63.783360,207300
2015-05-22,69.339996,70.750000,68.410004,70.139999,64.315201,148600
2015-05-25,69.760002,70.349998,69.760002,70.110001,64.287689,25100
2015-05-26,69.849998,70.029999,69.080002,69.269997,63.517456,87200
2015-05-27,69.320000,69.820000,68.629997,68.860001,63.141506,140900
2015-05-28,68.849998,70.000000,68.690002,69.309998,63.554138,393400
2015-05-29,69.639999,69.970001,68.389999,68.580002,62.884758,180100
2015-06-01,68.599998,69.529999,67.959999,68.970001,63.242359,173700
2015-06-02,68.739998,68.830002,67.800003,68.089996,62.435448,98700
2015-06-03,68.690002,68.720001,67.400002,67.650002,62.032005,247100
2015-06-04,67.419998,68.860001,67.010002,67.980003,62.334591,198100
2015-06-05,67.980003,68.349998,67.089996,67.879997,62.242874,164400
2015-06-08,67.510002,67.800003,64.820000,65.480003,60.042206,173200
2015-06-09,65.410004,66.540001,65.209999,66.419998,60.904121,193700
2015-06-10,66.400002,68.849998,66.160004,68.180000,62.517990,260100
2015-06-11,67.769997,68.510002,66.599998,68.199997,62.536308,156600
2015-06-12,68.190002,68.580002,66.529999,68.129997,62.472111,88100
2015-06-15,68.019997,68.730003,67.410004,68.650002,62.948925,104600
2015-06-16,69.360001,70.250000,68.510002,69.820000,64.021797,391300
2015-06-17,69.830002,70.000000,68.449997,69.540001,63.765041,262500
2015-06-18,69.480003,69.599998,68.110001,68.230003,62.563831,164100
2015-06-19,67.739998,69.419998,67.059998,67.709999,62.087017,367800
2015-06-22,67.809998,69.620003,67.750000,69.430000,63.664158,132600
2015-06-23,69.309998,69.510002,68.680000,69.500000,63.728329,188000
2015-06-24,69.550003,69.550003,67.610001,68.290001,62.618843,182800
2015-06-25,68.540001,70.110001,68.250000,69.980003,64.234322,257000
2015-06-26,70.139999,71.000000,69.500000,69.790001,64.059929,106200
2015-06-29,68.279999,68.949997,67.489998,67.720001,62.159893,190000
2015-06-30,68.010002,69.000000,67.169998,68.629997,62.995174,264100
2015-07-02,68.790001,69.779999,68.070000,69.110001,63.435768,130300
2015-07-03,69.010002,69.500000,69.010002,69.500000,63.793716,61300
2015-07-06,68.790001,69.320000,67.830002,68.730003,63.086979,212600
2015-07-07,68.699997,69.150002,66.919998,68.699997,63.059418,177500
2015-07-08,68.400002,69.150002,66.599998,67.199997,61.682575,184600
2015-07-09,67.980003,67.980003,64.919998,65.720001,60.324100,199200
2015-07-10,66.550003,67.580002,66.279999,67.010002,61.508205,197800
2015-07-13,67.550003,69.830002,67.089996,69.680000,63.958954,160700
2015-07-14,69.010002,70.070000,68.580002,69.400002,63.701969,124000
2015-07-15,69.860001,70.000000,68.669998,69.269997,63.582615,272200
2015-07-16,69.500000,70.050003,68.779999,68.989998,63.325638,179900
2015-07-17,68.860001,69.139999,68.400002,68.760002,63.114494,233500
2015-07-20,68.040001,68.750000,67.370003,68.660004,63.022713,204100
2015-07-21,68.040001,68.580002,66.010002,66.589996,61.122662,177200
2015-07-22,62.000000,64.000000,61.500000,63.810001,58.570923,637200
2015-07-23,63.820000,63.889999,60.119999,60.250000,55.303207,408900
2015-07-24,60.480000,60.480000,58.080002,58.250000,53.467415,466300
2015-07-27,57.480000,57.570000,55.790001,56.630001,51.980423,456900
2015-07-28,56.209999,57.889999,56.209999,56.880001,52.209900,349100
2015-07-29,56.169998,57.619999,56.169998,56.799999,52.136467,252100
2015-07-30,56.250000,58.000000,56.230000,56.490002,51.851933,248200
2015-07-31,56.779999,58.080002,56.689999,57.549999,52.824898,315200
2015-08-04,56.770000,58.840000,56.689999,58.299999,53.513302,414600
2015-08-05,58.709999,59.360001,57.930000,57.939999,53.182880,402600
2015-08-06,58.160000,58.169998,56.369999,56.680000,52.026325,324800
2015-08-07,56.860001,57.139999,55.580002,56.450001,51.815201,302400
2015-08-10,56.660000,57.950001,56.650002,57.009998,52.329235,286300
2015-08-11,56.770000,56.770000,54.900002,55.480000,50.924843,239400
2015-08-12,55.200001,55.209999,53.090000,53.340000,48.960548,249300
2015-08-13,53.270000,54.340000,53.040001,53.090000,48.731075,206400
2015-08-14,52.910000,54.669998,52.910000,54.500000,50.025303,136500
2015-08-17,54.400002,55.299999,53.610001,54.169998,49.722393,203200
2015-08-18,54.000000,55.000000,53.700001,54.750000,50.254787,208200
2015-08-19,55.020000,55.020000,52.490002,52.689999,48.363911,225300
2015-08-20,52.139999,53.759998,50.599998,53.439999,49.052353,306500
2015-08-21,52.900002,54.040001,51.189999,51.590000,47.354240,372500
2015-08-24,46.490002,52.299999,45.639999,50.759998,46.592381,366900
2015-08-25,51.750000,51.750000,49.230000,49.930000,45.830528,456300
2015-08-26,51.009998,51.009998,48.970001,49.970001,45.867249,234700
2015-08-27,50.500000,50.810001,48.930000,49.750000,45.665310,331100
2015-08-28,49.680000,51.799999,48.680000,51.759998,47.510277,496200
2015-08-31,51.259998,52.310001,50.310001,51.230000,47.023785,316100
2015-09-01,49.520000,50.889999,48.639999,49.180000,45.142117,274900
2015-09-02,49.610001,50.119999,48.680000,48.950001,44.930992,209300
2015-09-03,49.040001,50.860001,48.959999,50.180000,46.060001,211400
2015-09-04,49.369999,51.189999,49.369999,50.369999,46.234398,199100
2015-09-08,51.240002,51.330002,50.330002,50.669998,46.509769,96400
2015-09-09,50.869999,51.070000,50.099998,50.220001,46.096710,99100
2015-09-10,49.930000,50.720001,49.130001,49.430000,45.371574,222500
2015-09-11,50.169998,52.889999,50.169998,52.619999,48.299656,280000
2015-09-14,52.070000,52.160000,49.599998,49.900002,45.803001,312400
2015-09-15,49.980000,50.700001,49.340000,49.500000,45.435825,429400
2015-09-16,49.619999,52.310001,49.619999,52.189999,47.904980,972700
2015-09-17,51.689999,53.020000,51.430000,51.770000,47.519459,319900
2015-09-18,51.669998,51.849998,49.919998,50.020000,45.913132,212200
2015-09-21,50.049999,51.099998,49.580002,50.270000,46.142612,140000
2015-09-22,49.919998,49.919998,48.450001,48.540001,44.554657,279900
2015-09-23,48.599998,49.320000,47.619999,48.200001,44.242577,155600
2015-09-24,48.009998,48.009998,46.330002,46.869999,43.084343,277300
2015-09-25,47.080002,48.419998,47.070000,47.919998,44.049530,124000
2015-09-28,47.639999,47.990002,45.349998,45.540001,41.861759,179800
2015-09-29,45.810001,46.419998,43.570000,43.709999,40.179565,317200
2015-09-30,44.009998,44.070000,42.009998,42.400002,38.975372,440100
2015-10-01,42.360001,42.570000,40.939999,41.130001,37.807949,457900
2015-10-02,41.230000,41.270000,40.560001,41.000000,37.688450,612300
2015-10-05,41.410000,42.150002,41.150002,41.490002,38.138870,470000
2015-10-06,41.700001,42.279999,41.599998,42.110001,38.708805,284400
2015-10-07,42.759998,46.630001,42.369999,45.980000,42.266232,457100
2015-10-08,45.790001,47.049999,45.430000,46.889999,43.102726,218500
2015-10-09,47.150002,48.720001,47.150002,48.570000,44.647022,238900
2015-10-13,48.500000,48.840000,47.660000,47.790001,43.930035,317000
2015-10-14,48.200001,48.320000,46.919998,47.580002,43.736996,218000
2015-10-15,47.599998,48.930000,47.599998,47.680000,43.828915,197600
2015-10-16,48.029999,48.450001,47.360001,47.910000,44.040337,236500
2015-10-19,47.610001,47.900002,45.180000,46.150002,42.422504,307800
2015-10-20,46.160000,47.439999,45.410000,46.090000,42.367344,193500
2015-10-21,46.180000,46.180000,44.180000,45.150002,41.503262,235100
2015-10-22,45.349998,46.849998,44.950001,45.840000,42.137524,282300
2015-10-23,45.830002,47.740002,45.830002,47.520000,43.681835,337900
2015-10-26,48.779999,48.779999,46.970001,47.000000,43.203838,265200
2015-10-27,47.000000,47.480000,44.799999,45.389999,41.723877,260300
2015-10-28,45.360001,46.590000,44.299999,46.369999,42.624722,541700
2015-10-29,46.169998,47.320000,45.639999,46.880001,43.093533,190700
2015-10-30,46.380001,46.630001,45.099998,46.270000,42.532791,510600
2015-11-02,46.200001,47.279999,46.000000,47.070000,43.268177,114100
2015-11-03,47.070000,47.709999,46.500000,47.080002,43.277370,141400
2015-11-04,47.299999,47.560001,45.369999,46.599998,42.836140,333700
2015-11-05,46.299999,47.799999,45.619999,47.310001,43.488796,279400
2015-11-06,47.070000,47.669998,45.959999,46.730000,42.955654,125900
2015-11-09,46.980000,47.580002,45.720001,46.490002,42.735039,126100
2015-11-10,46.279999,46.959999,45.470001,46.389999,42.643101,136000
2015-11-11,46.099998,48.650002,46.099998,47.040001,43.240608,197300
2015-11-12,46.259998,47.180000,45.580002,46.500000,42.744217,157200
2015-11-13,46.349998,47.250000,45.529999,46.410000,42.661484,125700
2015-11-16,46.220001,47.320000,45.509998,46.689999,42.918865,172000
2015-11-17,47.049999,47.220001,46.009998,46.759998,42.983231,200100
2015-11-18,46.820000,48.950001,46.820000,48.599998,44.674603,412900
2015-11-19,48.939999,51.070000,48.230000,50.750000,46.650959,311800
2015-11-20,50.900002,51.939999,50.060001,51.369999,47.220879,182600
2015-11-23,51.400002,52.590000,50.779999,51.820000,47.634525,172100
2015-11-24,52.029999,52.880001,51.040001,52.639999,48.388287,251900
2015-11-25,52.590000,53.040001,52.419998,52.919998,48.645679,116500
2015-11-26,53.259998,54.330002,52.660000,53.639999,49.307529,71600
2015-11-27,53.700001,54.480000,53.130001,53.720001,49.381062,52900
2015-11-30,53.919998,55.090000,53.849998,54.820000,50.392212,244000
2015-12-01,55.139999,55.990002,54.830002,55.660000,51.164375,218100
2015-12-02,55.750000,55.750000,53.630001,54.060001,49.693604,260700
2015-12-03,54.400002,54.910000,52.470001,52.730000,48.471020,123600
2015-12-04,52.590000,54.430000,52.099998,53.650002,49.316719,138000
2015-12-07,53.580002,53.750000,51.820000,53.450001,49.132877,127200
2015-12-08,52.169998,53.349998,51.240002,51.900002,47.708057,257400
2015-12-09,51.810001,53.279999,50.389999,50.830002,46.724480,218700
2015-12-10,50.830002,53.840000,50.730000,53.299999,48.994980,207700
2015-12-11,52.470001,52.639999,50.740002,51.049999,46.926720,160500
2015-12-14,51.139999,51.599998,48.830002,49.619999,45.612221,222800
2015-12-15,50.209999,50.810001,49.650002,50.320000,46.255688,165700
2015-12-16,50.950001,53.310001,50.490002,52.470001,48.232025,319200
2015-12-17,52.349998,53.400002,51.919998,52.720001,48.526569,164100
2015-12-18,52.500000,53.520000,51.650002,53.000000,48.784302,406300
2015-12-21,53.470001,53.470001,51.590000,52.799999,48.600208,167500
2015-12-22,53.000000,53.000000,51.509998,52.230000,48.075550,136300
2015-12-23,52.549999,53.860001,52.049999,53.570000,49.308964,93800
2015-12-24,53.599998,54.520000,53.599998,54.310001,49.990105,34400
2015-12-29,54.770000,54.770000,52.459999,53.240002,49.005211,86600
2015-12-30,53.889999,53.910000,52.169998,52.560001,48.379299,86900
2015-12-31,52.209999,52.880001,51.200001,52.529999,48.351673,67700
2016-01-04,51.349998,52.180000,49.750000,51.990002,47.854649,144700
2016-01-05,52.150002,52.169998,49.669998,50.410000,46.400314,216400
2016-01-06,49.750000,50.080002,48.000000,48.660000,44.789505,472900
2016-01-07,46.849998,47.200001,44.700001,45.880001,42.230644,319300
2016-01-08,46.259998,47.000000,44.599998,44.779999,41.218136,151300
2016-01-11,45.060001,45.130001,41.930000,43.389999,39.938694,304200
2016-01-12,43.410000,44.720001,41.150002,41.599998,38.291080,418200
2016-01-13,42.470001,43.740002,41.349998,41.810001,38.484367,287000
2016-01-14,42.090000,43.660000,41.590000,43.430000,39.975517,265400
2016-01-15,41.250000,43.169998,41.189999,42.349998,38.981422,180400
2016-01-18,42.849998,42.849998,41.610001,42.099998,38.751308,50300
2016-01-19,43.130001,43.130001,41.049999,41.599998,38.291080,196200
2016-01-20,41.090000,41.110001,39.540001,40.820000,37.573124,187400
2016-01-21,40.759998,42.910000,40.189999,42.150002,38.797321,201900
2016-01-22,44.680000,48.810001,44.020000,45.639999,42.009724,317200
2016-01-25,45.029999,45.529999,43.910000,44.349998,40.822334,161000
2016-01-26,44.959999,46.720001,44.570000,46.119999,42.451538,155000
2016-01-27,46.080002,47.700001,44.869999,45.310001,41.705975,154600
2016-01-28,45.799999,45.880001,44.139999,45.240002,41.641541,98600
2016-01-29,45.349998,48.380001,44.790001,48.150002,44.320068,273300
2016-02-01,48.310001,48.310001,46.849998,47.820000,44.016319,179300
2016-02-02,46.349998,47.000000,44.470001,44.959999,41.383812,267500
2016-02-03,45.630001,45.630001,43.860001,44.830002,41.264156,193400
2016-02-04,44.889999,47.380001,44.830002,47.220001,43.464050,121900
2016-02-05,47.369999,47.389999,45.759998,46.400002,42.709270,215200
2016-02-08,45.150002,45.389999,42.970001,43.500000,40.039955,186600
2016-02-09,42.990002,43.139999,41.770000,42.860001,39.450851,209100
2016-02-10,43.430000,44.200001,42.639999,42.750000,39.349594,208500
2016-02-11,42.500000,42.869999,40.250000,41.830002,38.502781,160400
2016-02-12,40.630001,41.990002,40.270000,40.970001,37.711189,311700
2016-02-16,42.500000,42.529999,39.080002,40.349998,37.140488,395700
2016-02-17,39.650002,41.290001,39.650002,40.549999,37.324596,404500
2016-02-18,40.790001,40.849998,39.450001,40.259998,37.057652,184900
2016-02-19,39.990002,41.240002,39.009998,40.900002,37.646755,342800
2016-02-22,41.400002,42.259998,41.049999,41.169998,37.895271,163000
2016-02-23,41.119999,41.130001,39.770000,39.820000,36.652653,129600
2016-02-24,39.500000,39.770000,38.880001,39.360001,36.229256,187900
2016-02-25,39.410000,39.660000,38.080002,39.430000,36.293686,220000
2016-02-26,39.970001,41.099998,39.810001,40.930000,37.674366,92700
2016-02-29,41.380001,41.939999,40.770000,41.830002,38.502781,179900
2016-03-01,42.400002,42.880001,41.459999,42.650002,39.257553,292700
2016-03-02,42.669998,43.430000,42.070000,42.650002,39.257553,227900
2016-03-03,42.380001,43.799999,42.380001,43.619999,40.150406,252600
2016-03-04,44.160000,46.599998,44.060001,46.439999,42.746094,403300
2016-03-07,46.340000,47.320000,46.270000,46.750000,43.031429,249500
2016-03-08,46.320000,48.880001,46.290001,47.939999,44.126789,460900
2016-03-09,48.110001,48.110001,45.810001,46.349998,42.663242,395000
2016-03-10,45.880001,47.020000,45.459999,45.990002,42.331890,246100
2016-03-11,46.700001,47.360001,45.700001,47.250000,43.491653,377300
2016-03-14,46.889999,47.310001,46.230000,47.000000,43.261539,288700
2016-03-15,46.450001,46.619999,45.560001,45.790001,42.147793,209400
2016-03-16,45.810001,46.720001,45.810001,46.590000,42.884167,404800
2016-03-17,46.599998,49.490002,46.500000,49.380001,45.520634,204700
2016-03-18,49.369999,50.560001,48.750000,49.330002,45.474541,259000
2016-03-21,49.150002,50.689999,49.000000,49.900002,46.000000,427200
2016-03-22,49.450001,50.169998,49.310001,49.700001,45.815628,241400
2016-03-23,49.700001,49.790001,47.049999,47.450001,43.741486,264400
2016-03-24,46.310001,48.090000,46.310001,47.520000,43.806000,219300
2016-03-28,47.639999,49.189999,46.889999,49.119999,45.280960,132500
2016-03-29,49.430000,52.060001,48.480000,51.980000,47.917419,304200
2016-03-30,52.020000,54.180000,52.020000,53.910000,49.696579,578600
2016-03-31,53.900002,53.900002,51.990002,52.110001,48.037277,500000
2016-04-01,51.779999,53.419998,50.869999,51.160000,47.161514,317000
2016-04-04,51.709999,51.709999,49.400002,49.509998,45.640469,112000
2016-04-05,49.020000,49.580002,48.529999,48.529999,44.737068,156500
2016-04-06,48.740002,49.900002,48.230000,48.830002,45.013615,181200
2016-04-07,48.270000,48.270000,46.450001,47.720001,43.990376,230600
2016-04-08,47.700001,47.700001,44.950001,45.230000,41.694984,280300
2016-04-11,45.439999,46.130001,44.509998,45.939999,42.349499,177900
2016-04-12,46.470001,47.240002,45.639999,46.119999,42.515423,145700
2016-04-13,46.509998,46.570000,45.689999,46.000000,42.404808,146100
2016-04-14,46.230000,46.250000,44.840000,45.099998,41.575138,295600
2016-04-15,45.160000,45.380001,44.590000,44.799999,41.298595,81900
2016-04-18,44.509998,45.849998,44.509998,45.560001,41.999191,114000
2016-04-19,45.570000,45.570000,44.000000,44.400002,40.929852,307600
2016-04-20,44.299999,44.430000,40.639999,41.740002,38.477760,857000
2016-04-21,41.889999,42.720001,41.709999,42.490002,39.169121,386200
2016-04-22,42.430000,42.869999,40.660000,41.320000,38.090580,393700
2016-04-25,41.279999,41.700001,40.790001,40.820000,37.629658,160300
2016-04-26,42.130001,44.200001,42.130001,43.820000,40.395184,490200
2016-04-27,43.820000,43.889999,42.259998,43.139999,39.768326,245700
2016-04-28,43.000000,43.110001,39.860001,39.880001,36.763119,559100
2016-04-29,39.900002,41.439999,39.900002,41.340000,38.109020,338600
2016-05-02,41.369999,42.700001,41.369999,41.799999,38.533054,273000
2016-05-03,41.520000,41.560001,39.889999,40.660000,37.482159,388400
2016-05-04,40.660000,41.950001,39.860001,39.990002,36.864517,346200
2016-05-05,40.250000,40.470001,39.509998,39.950001,36.827652,438400
2016-05-06,40.000000,42.529999,40.000000,42.349998,39.040077,335700
2016-05-09,42.160000,42.299999,41.080002,41.779999,38.514633,191200
2016-05-10,42.230000,44.689999,42.080002,44.380001,40.911415,336000
2016-05-11,44.740002,44.830002,42.990002,43.430000,40.035667,250600
2016-05-12,43.439999,43.730000,42.040001,42.599998,39.270538,228800
2016-05-13,42.689999,43.700001,42.119999,42.459999,39.141472,207200
2016-05-16,42.849998,43.450001,42.689999,42.849998,39.501003,208600
2016-05-17,42.919998,43.160000,40.810001,41.320000,38.090580,256800
2016-05-18,41.320000,41.349998,39.790001,40.040001,36.910614,329400
2016-05-19,40.139999,40.139999,38.450001,38.959999,35.915024,406800
2016-05-20,39.250000,40.259998,39.200001,39.980000,36.855309,243700
2016-05-24,40.049999,41.459999,40.000000,40.720001,37.537472,376600
2016-05-25,41.029999,43.200001,40.900002,43.040001,39.676147,283400
2016-05-26,43.250000,44.009998,42.779999,43.740002,40.321430,227200
2016-05-27,43.709999,45.349998,43.529999,44.750000,41.252502,266800
